"country","year","value","layer"
"Bangladesh",1967,7.25358e+09,"gdp"
"Bangladesh",1968,7.48369e+09,"gdp"
"Bangladesh",1969,8.47101e+09,"gdp"
"Bangladesh",1970,8.99272e+09,"gdp"
"Bangladesh",1971,8.75184e+09,"gdp"
"Bangladesh",1972,6.28825e+09,"gdp"
"Bangladesh",1973,8.06703e+09,"gdp"
"Bangladesh",1974,1.24593e+10,"gdp"
"Bangladesh",1975,1.93959e+10,"gdp"
"Bangladesh",1976,1.00832e+10,"gdp"
"Bangladesh",1977,9.63247e+09,"gdp"
"Bangladesh",1978,1.32994e+10,"gdp"
"Bangladesh",1979,1.5586e+10,"gdp"
"Bangladesh",1980,1.81146e+10,"gdp"
"Bangladesh",1981,1.97629e+10,"gdp"
"Bangladesh",1982,1.8087e+10,"gdp"
"Bangladesh",1983,1.71558e+10,"gdp"
"Bangladesh",1984,1.96702e+10,"gdp"
"Bangladesh",1985,2.16132e+10,"gdp"
"Bangladesh",1986,2.11602e+10,"gdp"
"Bangladesh",1987,2.37814e+10,"gdp"
"Bangladesh",1988,2.56387e+10,"gdp"
"Bangladesh",1989,2.68252e+10,"gdp"
"Bangladesh",1990,3.01288e+10,"gdp"
"Bangladesh",1991,3.09574e+10,"gdp"
"Bangladesh",1992,3.17089e+10,"gdp"
"Bangladesh",1993,3.31665e+10,"gdp"
"Bangladesh",1994,3.37687e+10,"gdp"
"Bangladesh",1995,3.79398e+10,"gdp"
"Bangladesh",1996,4.0666e+10,"gdp"
"Bangladesh",1997,4.23188e+10,"gdp"
"Bangladesh",1998,4.40918e+10,"gdp"
"Bangladesh",1999,4.56941e+10,"gdp"
"Bangladesh",2000,4.71249e+10,"gdp"
"Bangladesh",2001,4.69878e+10,"gdp"
"Bangladesh",2002,4.75711e+10,"gdp"
"Bangladesh",2003,5.19137e+10,"gdp"
"Bangladesh",2004,5.65607e+10,"gdp"
"Bangladesh",2005,6.02776e+10,"gdp"
"Bangladesh",2006,7.18191e+10,"gdp"
"Bangladesh",2007,7.96119e+10,"gdp"
"Bangladesh",2008,9.16313e+10,"gdp"
"Bangladesh",2009,1.02478e+11,"gdp"
"Bangladesh",2010,1.15279e+11,"gdp"
"Bangladesh",2011,1.28638e+11,"gdp"
"Bangladesh",2012,1.33356e+11,"gdp"
"Bangladesh",2013,1.4999e+11,"gdp"
"Barbados",1960,8.73831e+07,"gdp"
"Barbados",1961,9.32164e+07,"gdp"
"Barbados",1962,9.69498e+07,"gdp"
"Barbados",1963,1.09083e+08,"gdp"
"Barbados",1964,1.08383e+08,"gdp"
"Barbados",1965,1.14683e+08,"gdp"
"Barbados",1966,1.23608e+08,"gdp"
"Barbados",1967,1.37104e+08,"gdp"
"Barbados",1968,1.373e+08,"gdp"
"Barbados",1969,1.544e+08,"gdp"
"Barbados",1970,1.815e+08,"gdp"
"Barbados",1971,2.0401e+08,"gdp"
"Barbados",1972,2.33384e+08,"gdp"
"Barbados",1973,2.84759e+08,"gdp"
"Barbados",1974,3.40493e+08,"gdp"
"Barbados",1975,4.02158e+08,"gdp"
"Barbados",1976,4.35872e+08,"gdp"
"Barbados",1977,4.95117e+08,"gdp"
"Barbados",1978,5.52876e+08,"gdp"
"Barbados",1979,6.70313e+08,"gdp"
"Barbados",1980,8.60438e+08,"gdp"
"Barbados",1981,9.4695e+08,"gdp"
"Barbados",1982,9.8941e+08,"gdp"
"Barbados",1983,1.05046e+09,"gdp"
"Barbados",1984,1.14493e+09,"gdp"
"Barbados",1985,1.19818e+09,"gdp"
"Barbados",1986,1.31557e+09,"gdp"
"Barbados",1987,1.44867e+09,"gdp"
"Barbados",1988,1.54089e+09,"gdp"
"Barbados",1989,1.70392e+09,"gdp"
"Barbados",1990,2.02332e+09,"gdp"
"Barbados",1991,2.00711e+09,"gdp"
"Barbados",1992,1.9509e+09,"gdp"
"Barbados",1993,2.04619e+09,"gdp"
"Barbados",1994,2.1513e+09,"gdp"
"Barbados",1995,2.26197e+09,"gdp"
"Barbados",1996,2.41187e+09,"gdp"
"Barbados",1997,2.5493e+09,"gdp"
"Barbados",1998,2.87446e+09,"gdp"
"Barbados",1999,3.01203e+09,"gdp"
"Barbados",2000,3.1195e+09,"gdp"
"Barbados",2001,3.11235e+09,"gdp"
"Barbados",2002,3.1686e+09,"gdp"
"Barbados",2003,3.2712e+09,"gdp"
"Barbados",2004,3.5097e+09,"gdp"
"Barbados",2005,3.8915e+09,"gdp"
"Barbados",2006,4.31405e+09,"gdp"
"Barbados",2007,4.51325e+09,"gdp"
"Barbados",2008,4.54155e+09,"gdp"
"Barbados",2009,4.59265e+09,"gdp"
"Barbados",2010,4.4337e+09,"gdp"
"Barbados",2011,4.3689e+09,"gdp"
"Barbados",2012,4.22485e+09,"gdp"
"Belarus",1990,1.73696e+10,"gdp"
"Belarus",1991,1.78134e+10,"gdp"
"Belarus",1992,1.70222e+10,"gdp"
"Belarus",1993,1.62804e+10,"gdp"
"Belarus",1994,1.49316e+10,"gdp"
"Belarus",1995,1.39726e+10,"gdp"
"Belarus",1996,1.47569e+10,"gdp"
"Belarus",1997,1.41284e+10,"gdp"
"Belarus",1998,1.5222e+10,"gdp"
"Belarus",1999,1.21385e+10,"gdp"
"Belarus",2000,1.27369e+10,"gdp"
"Belarus",2001,1.23548e+10,"gdp"
"Belarus",2002,1.45949e+10,"gdp"
"Belarus",2003,1.78254e+10,"gdp"
"Belarus",2004,2.31416e+10,"gdp"
"Belarus",2005,3.02101e+10,"gdp"
"Belarus",2006,3.69619e+10,"gdp"
"Belarus",2007,4.52757e+10,"gdp"
"Belarus",2008,6.07635e+10,"gdp"
"Belarus",2009,4.92087e+10,"gdp"
"Belarus",2010,5.52209e+10,"gdp"
"Belarus",2011,5.97346e+10,"gdp"
"Belarus",2012,6.36154e+10,"gdp"
"Belarus",2013,7.17095e+10,"gdp"
"Belgium",1960,1.16587e+10,"gdp"
"Belgium",1961,1.24001e+10,"gdp"
"Belgium",1962,1.3264e+10,"gdp"
"Belgium",1963,1.426e+10,"gdp"
"Belgium",1964,1.59601e+10,"gdp"
"Belgium",1965,1.73715e+10,"gdp"
"Belgium",1966,1.86519e+10,"gdp"
"Belgium",1967,1.9992e+10,"gdp"
"Belgium",1968,2.13764e+10,"gdp"
"Belgium",1969,2.37107e+10,"gdp"
"Belgium",1970,2.68079e+10,"gdp"
"Belgium",1971,2.99352e+10,"gdp"
"Belgium",1972,3.73511e+10,"gdp"
"Belgium",1973,4.79256e+10,"gdp"
"Belgium",1974,5.62465e+10,"gdp"
"Belgium",1975,6.59283e+10,"gdp"
"Belgium",1976,7.13847e+10,"gdp"
"Belgium",1977,8.31554e+10,"gdp"
"Belgium",1978,1.01632e+11,"gdp"
"Belgium",1979,1.16758e+11,"gdp"
"Belgium",1980,1.27312e+11,"gdp"
"Belgium",1981,1.05129e+11,"gdp"
"Belgium",1982,9.24467e+10,"gdp"
"Belgium",1983,8.75163e+10,"gdp"
"Belgium",1984,8.3667e+10,"gdp"
"Belgium",1985,8.65968e+10,"gdp"
"Belgium",1986,1.20476e+11,"gdp"
"Belgium",1987,1.49963e+11,"gdp"
"Belgium",1988,1.62917e+11,"gdp"
"Belgium",1989,1.64847e+11,"gdp"
"Belgium",1990,2.06114e+11,"gdp"
"Belgium",1991,2.11313e+11,"gdp"
"Belgium",1992,2.35676e+11,"gdp"
"Belgium",1993,2.25578e+11,"gdp"
"Belgium",1994,2.45817e+11,"gdp"
"Belgium",1995,2.89123e+11,"gdp"
"Belgium",1996,2.80791e+11,"gdp"
"Belgium",1997,2.54099e+11,"gdp"
"Belgium",1998,2.59823e+11,"gdp"
"Belgium",1999,2.59667e+11,"gdp"
"Belgium",2000,2.37336e+11,"gdp"
"Belgium",2001,2.37397e+11,"gdp"
"Belgium",2002,2.5839e+11,"gdp"
"Belgium",2003,3.18573e+11,"gdp"
"Belgium",2004,3.70461e+11,"gdp"
"Belgium",2005,3.86945e+11,"gdp"
"Belgium",2006,4.10678e+11,"gdp"
"Belgium",2007,4.72285e+11,"gdp"
"Belgium",2008,5.20109e+11,"gdp"
"Belgium",2009,4.85804e+11,"gdp"
"Belgium",2010,4.84404e+11,"gdp"
"Belgium",2011,5.28238e+11,"gdp"
"Belgium",2012,4.98853e+11,"gdp"
"Belgium",2013,5.24806e+11,"gdp"
"Belize",1960,2.80725e+07,"gdp"
"Belize",1961,2.9965e+07,"gdp"
"Belize",1962,3.18576e+07,"gdp"
"Belize",1963,3.37501e+07,"gdp"
"Belize",1964,3.61946e+07,"gdp"
"Belize",1965,4.00699e+07,"gdp"
"Belize",1966,4.44056e+07,"gdp"
"Belize",1967,4.73793e+07,"gdp"
"Belize",1968,4.49102e+07,"gdp"
"Belize",1969,4.73054e+07,"gdp"
"Belize",1970,5.32335e+07,"gdp"
"Belize",1971,5.92073e+07,"gdp"
"Belize",1972,6.60625e+07,"gdp"
"Belize",1973,7.83436e+07,"gdp"
"Belize",1974,1.03216e+08,"gdp"
"Belize",1975,1.18066e+08,"gdp"
"Belize",1976,9.69058e+07,"gdp"
"Belize",1977,1.1765e+08,"gdp"
"Belize",1978,1.363e+08,"gdp"
"Belize",1979,1.518e+08,"gdp"
"Belize",1980,1.9475e+08,"gdp"
"Belize",1981,1.929e+08,"gdp"
"Belize",1982,1.7925e+08,"gdp"
"Belize",1983,1.89e+08,"gdp"
"Belize",1984,2.109e+08,"gdp"
"Belize",1985,2.0915e+08,"gdp"
"Belize",1986,2.2785e+08,"gdp"
"Belize",1987,2.7655e+08,"gdp"
"Belize",1988,3.149e+08,"gdp"
"Belize",1989,3.6315e+08,"gdp"
"Belize",1990,4.1305e+08,"gdp"
"Belize",1991,4.44721e+08,"gdp"
"Belize",1992,5.18144e+08,"gdp"
"Belize",1993,5.5976e+08,"gdp"
"Belize",1994,5.8076e+08,"gdp"
"Belize",1995,6.20032e+08,"gdp"
"Belize",1996,6.41271e+08,"gdp"
"Belize",1997,6.54198e+08,"gdp"
"Belize",1998,6.88872e+08,"gdp"
"Belize",1999,7.32608e+08,"gdp"
"Belize",2000,8.3175e+08,"gdp"
"Belize",2001,8.71841e+08,"gdp"
"Belize",2002,9.32676e+08,"gdp"
"Belize",2003,9.9035e+08,"gdp"
"Belize",2004,1.05785e+09,"gdp"
"Belize",2005,1.1142e+09,"gdp"
"Belize",2006,1.21744e+09,"gdp"
"Belize",2007,1.29054e+09,"gdp"
"Belize",2008,1.36863e+09,"gdp"
"Belize",2009,1.33696e+09,"gdp"
"Belize",2010,1.39711e+09,"gdp"
"Belize",2011,1.48701e+09,"gdp"
"Belize",2012,1.57387e+09,"gdp"
"Belize",2013,1.62429e+09,"gdp"
"Benin",1960,2.26196e+08,"gdp"
"Benin",1961,2.35668e+08,"gdp"
"Benin",1962,2.36435e+08,"gdp"
"Benin",1963,2.53928e+08,"gdp"
"Benin",1964,2.69819e+08,"gdp"
"Benin",1965,2.89909e+08,"gdp"
"Benin",1966,3.02925e+08,"gdp"
"Benin",1967,3.06222e+08,"gdp"
"Benin",1968,3.26323e+08,"gdp"
"Benin",1969,3.30748e+08,"gdp"
"Benin",1970,3.33628e+08,"gdp"
"Benin",1971,3.35073e+08,"gdp"
"Benin",1972,4.10332e+08,"gdp"
"Benin",1973,5.04376e+08,"gdp"
"Benin",1974,5.54655e+08,"gdp"
"Benin",1975,6.7687e+08,"gdp"
"Benin",1976,6.98408e+08,"gdp"
"Benin",1977,7.5005e+08,"gdp"
"Benin",1978,9.28843e+08,"gdp"
"Benin",1979,1.18623e+09,"gdp"
"Benin",1980,1.40525e+09,"gdp"
"Benin",1981,1.29112e+09,"gdp"
"Benin",1982,1.26778e+09,"gdp"
"Benin",1983,1.09535e+09,"gdp"
"Benin",1984,1.05113e+09,"gdp"
"Benin",1985,1.04571e+09,"gdp"
"Benin",1986,1.3361e+09,"gdp"
"Benin",1987,1.56241e+09,"gdp"
"Benin",1988,1.62025e+09,"gdp"
"Benin",1989,1.50229e+09,"gdp"
"Benin",1990,1.95997e+09,"gdp"
"Benin",1991,1.98644e+09,"gdp"
"Benin",1992,1.69532e+09,"gdp"
"Benin",1993,2.27456e+09,"gdp"
"Benin",1994,1.59808e+09,"gdp"
"Benin",1995,2.16963e+09,"gdp"
"Benin",1996,2.36112e+09,"gdp"
"Benin",1997,2.2683e+09,"gdp"
"Benin",1998,2.45509e+09,"gdp"
"Benin",1999,2.48889e+09,"gdp"
"Benin",2000,2.35912e+09,"gdp"
"Benin",2001,2.49927e+09,"gdp"
"Benin",2002,2.80766e+09,"gdp"
"Benin",2003,3.55723e+09,"gdp"
"Benin",2004,4.05087e+09,"gdp"
"Benin",2005,4.35802e+09,"gdp"
"Benin",2006,4.70509e+09,"gdp"
"Benin",2007,5.51188e+09,"gdp"
"Benin",2008,6.63346e+09,"gdp"
"Benin",2009,6.58448e+09,"gdp"
"Benin",2010,6.56178e+09,"gdp"
"Benin",2011,7.28978e+09,"gdp"
"Benin",2012,7.54318e+09,"gdp"
"Benin",2013,8.30722e+09,"gdp"
"Bermuda",1960,8.44667e+07,"gdp"
"Bermuda",1961,8.925e+07,"gdp"
"Bermuda",1962,9.415e+07,"gdp"
"Bermuda",1963,9.63667e+07,"gdp"
"Bermuda",1964,1.07567e+08,"gdp"
"Bermuda",1965,1.14339e+08,"gdp"
"Bermuda",1966,1.34173e+08,"gdp"
"Bermuda",1967,1.55103e+08,"gdp"
"Bermuda",1968,1.5e+08,"gdp"
"Bermuda",1969,1.649e+08,"gdp"
"Bermuda",1970,1.863e+08,"gdp"
"Bermuda",1971,2.111e+08,"gdp"
"Bermuda",1972,2.354e+08,"gdp"
"Bermuda",1973,2.695e+08,"gdp"
"Bermuda",1974,3.126e+08,"gdp"
"Bermuda",1975,3.45e+08,"gdp"
"Bermuda",1976,3.863e+08,"gdp"
"Bermuda",1977,4.47e+08,"gdp"
"Bermuda",1978,4.758e+08,"gdp"
"Bermuda",1979,5.172e+08,"gdp"
"Bermuda",1980,6.133e+08,"gdp"
"Bermuda",1981,7.391e+08,"gdp"
"Bermuda",1982,7.855e+08,"gdp"
"Bermuda",1983,8.894e+08,"gdp"
"Bermuda",1984,9.857e+08,"gdp"
"Bermuda",1985,1.0395e+09,"gdp"
"Bermuda",1986,1.1735e+09,"gdp"
"Bermuda",1987,1.2965e+09,"gdp"
"Bermuda",1988,1.4151e+09,"gdp"
"Bermuda",1989,1.5015e+09,"gdp"
"Bermuda",1990,1.5924e+09,"gdp"
"Bermuda",1991,1.6349e+09,"gdp"
"Bermuda",1992,1.6799e+09,"gdp"
"Bermuda",1993,1.82036e+09,"gdp"
"Bermuda",1994,1.86716e+09,"gdp"
"Bermuda",1995,2.03075e+09,"gdp"
"Bermuda",1996,2.69539e+09,"gdp"
"Bermuda",1997,2.93283e+09,"gdp"
"Bermuda",1998,3.13075e+09,"gdp"
"Bermuda",1999,3.32443e+09,"gdp"
"Bermuda",2000,3.48022e+09,"gdp"
"Bermuda",2001,3.68048e+09,"gdp"
"Bermuda",2002,3.93723e+09,"gdp"
"Bermuda",2003,4.18652e+09,"gdp"
"Bermuda",2004,4.4847e+09,"gdp"
"Bermuda",2005,4.86814e+09,"gdp"
"Bermuda",2006,5.4143e+09,"gdp"
"Bermuda",2007,5.89505e+09,"gdp"
"Bermuda",2008,6.10993e+09,"gdp"
"Bermuda",2009,5.80638e+09,"gdp"
"Bermuda",2010,5.74441e+09,"gdp"
"Bermuda",2011,5.55077e+09,"gdp"
"Bermuda",2012,5.47354e+09,"gdp"
"Bhutan",1980,1.35653e+08,"gdp"
"Bhutan",1981,1.46392e+08,"gdp"
"Bhutan",1982,1.48934e+08,"gdp"
"Bhutan",1983,1.65586e+08,"gdp"
"Bhutan",1984,1.69265e+08,"gdp"
"Bhutan",1985,1.72218e+08,"gdp"
"Bhutan",1986,2.01376e+08,"gdp"
"Bhutan",1987,2.53182e+08,"gdp"
"Bhutan",1988,2.83856e+08,"gdp"
"Bhutan",1989,2.7595e+08,"gdp"
"Bhutan",1990,2.99787e+08,"gdp"
"Bhutan",1991,2.50046e+08,"gdp"
"Bhutan",1992,2.50794e+08,"gdp"
"Bhutan",1993,2.3524e+08,"gdp"
"Bhutan",1994,2.70802e+08,"gdp"
"Bhutan",1995,3.03053e+08,"gdp"
"Bhutan",1996,3.16421e+08,"gdp"
"Bhutan",1997,3.65965e+08,"gdp"
"Bhutan",1998,3.76955e+08,"gdp"
"Bhutan",1999,4.19036e+08,"gdp"
"Bhutan",2000,4.39158e+08,"gdp"
"Bhutan",2001,4.76361e+08,"gdp"
"Bhutan",2002,5.3705e+08,"gdp"
"Bhutan",2003,6.22026e+08,"gdp"
"Bhutan",2004,7.02682e+08,"gdp"
"Bhutan",2005,8.18869e+08,"gdp"
"Bhutan",2006,8.97672e+08,"gdp"
"Bhutan",2007,1.19609e+09,"gdp"
"Bhutan",2008,1.25819e+09,"gdp"
"Bhutan",2009,1.26476e+09,"gdp"
"Bhutan",2010,1.5854e+09,"gdp"
"Bhutan",2011,1.82021e+09,"gdp"
"Bhutan",2012,1.82369e+09,"gdp"
"Bhutan",2013,1.78126e+09,"gdp"
"Bolivia",1960,5.6311e+08,"gdp"
"Bolivia",1961,6.12519e+08,"gdp"
"Bolivia",1962,6.69723e+08,"gdp"
"Bolivia",1963,7.21143e+08,"gdp"
"Bolivia",1964,8.12543e+08,"gdp"
"Bolivia",1965,9.08875e+08,"gdp"
"Bolivia",1966,9.94045e+08,"gdp"
"Bolivia",1967,1.08406e+09,"gdp"
"Bolivia",1968,9.08875e+08,"gdp"
"Bolivia",1969,9.64616e+08,"gdp"
"Bolivia",1970,1.01717e+09,"gdp"
"Bolivia",1971,1.09545e+09,"gdp"
"Bolivia",1972,1.25762e+09,"gdp"
"Bolivia",1973,1.26302e+09,"gdp"
"Bolivia",1974,2.10025e+09,"gdp"
"Bolivia",1975,2.4047e+09,"gdp"
"Bolivia",1976,2.73208e+09,"gdp"
"Bolivia",1977,3.22744e+09,"gdp"
"Bolivia",1978,3.75822e+09,"gdp"
"Bolivia",1979,4.42134e+09,"gdp"
"Bolivia",1980,4.53749e+09,"gdp"
"Bolivia",1981,5.89161e+09,"gdp"
"Bolivia",1982,5.59412e+09,"gdp"
"Bolivia",1983,5.42266e+09,"gdp"
"Bolivia",1984,6.16948e+09,"gdp"
"Bolivia",1985,5.37728e+09,"gdp"
"Bolivia",1986,3.95938e+09,"gdp"
"Bolivia",1987,4.34796e+09,"gdp"
"Bolivia",1988,4.59762e+09,"gdp"
"Bolivia",1989,4.71598e+09,"gdp"
"Bolivia",1990,4.86758e+09,"gdp"
"Bolivia",1991,5.34326e+09,"gdp"
"Bolivia",1992,5.64386e+09,"gdp"
"Bolivia",1993,5.7347e+09,"gdp"
"Bolivia",1994,5.98122e+09,"gdp"
"Bolivia",1995,6.71516e+09,"gdp"
"Bolivia",1996,7.39695e+09,"gdp"
"Bolivia",1997,7.92573e+09,"gdp"
"Bolivia",1998,8.4975e+09,"gdp"
"Bolivia",1999,8.28506e+09,"gdp"
"Bolivia",2000,8.39786e+09,"gdp"
"Bolivia",2001,8.14151e+09,"gdp"
"Bolivia",2002,7.90549e+09,"gdp"
"Bolivia",2003,8.0824e+09,"gdp"
"Bolivia",2004,8.77345e+09,"gdp"
"Bolivia",2005,9.5492e+09,"gdp"
"Bolivia",2006,1.14518e+10,"gdp"
"Bolivia",2007,1.31202e+10,"gdp"
"Bolivia",2008,1.66743e+10,"gdp"
"Bolivia",2009,1.734e+10,"gdp"
"Bolivia",2010,1.96496e+10,"gdp"
"Bolivia",2011,2.39485e+10,"gdp"
"Bolivia",2012,2.70351e+10,"gdp"
"Bolivia",2013,3.06012e+10,"gdp"
"Bosnia and Herzegovina",1994,1.2558e+09,"gdp"
"Bosnia and Herzegovina",1995,1.86657e+09,"gdp"
"Bosnia and Herzegovina",1996,2.78605e+09,"gdp"
"Bosnia and Herzegovina",1997,3.67182e+09,"gdp"
"Bosnia and Herzegovina",1998,4.1167e+09,"gdp"
"Bosnia and Herzegovina",1999,4.68573e+09,"gdp"
"Bosnia and Herzegovina",2000,5.50598e+09,"gdp"
"Bosnia and Herzegovina",2001,5.74899e+09,"gdp"
"Bosnia and Herzegovina",2002,6.65123e+09,"gdp"
"Bosnia and Herzegovina",2003,8.37002e+09,"gdp"
"Bosnia and Herzegovina",2004,1.00228e+10,"gdp"
"Bosnia and Herzegovina",2005,1.09038e+10,"gdp"
"Bosnia and Herzegovina",2006,1.25502e+10,"gdp"
"Bosnia and Herzegovina",2007,1.54411e+10,"gdp"
"Bosnia and Herzegovina",2008,1.87119e+10,"gdp"
"Bosnia and Herzegovina",2009,1.72649e+10,"gdp"
"Bosnia and Herzegovina",2010,1.68475e+10,"gdp"
"Bosnia and Herzegovina",2011,1.83184e+10,"gdp"
"Bosnia and Herzegovina",2012,1.6906e+10,"gdp"
"Bosnia and Herzegovina",2013,1.78513e+10,"gdp"
"Botswana",1960,3.04114e+07,"gdp"
"Botswana",1961,3.29027e+07,"gdp"
"Botswana",1962,3.5645e+07,"gdp"
"Botswana",1963,3.80918e+07,"gdp"
"Botswana",1964,4.16164e+07,"gdp"
"Botswana",1965,4.57887e+07,"gdp"
"Botswana",1966,5.14656e+07,"gdp"
"Botswana",1967,5.86424e+07,"gdp"
"Botswana",1968,6.62484e+07,"gdp"
"Botswana",1969,7.73615e+07,"gdp"
"Botswana",1970,9.62433e+07,"gdp"
"Botswana",1971,1.26954e+08,"gdp"
"Botswana",1972,1.65253e+08,"gdp"
"Botswana",1973,2.44124e+08,"gdp"
"Botswana",1974,3.06044e+08,"gdp"
"Botswana",1975,3.55169e+08,"gdp"
"Botswana",1976,3.72025e+08,"gdp"
"Botswana",1977,4.51625e+08,"gdp"
"Botswana",1978,5.90407e+08,"gdp"
"Botswana",1979,8.19871e+08,"gdp"
"Botswana",1980,1.06089e+09,"gdp"
"Botswana",1981,1.07381e+09,"gdp"
"Botswana",1982,1.01495e+09,"gdp"
"Botswana",1983,1.17223e+09,"gdp"
"Botswana",1984,1.24082e+09,"gdp"
"Botswana",1985,1.11478e+09,"gdp"
"Botswana",1986,1.3926e+09,"gdp"
"Botswana",1987,1.96523e+09,"gdp"
"Botswana",1988,2.64455e+09,"gdp"
"Botswana",1989,3.08382e+09,"gdp"
"Botswana",1990,3.79064e+09,"gdp"
"Botswana",1991,3.94288e+09,"gdp"
"Botswana",1992,4.14646e+09,"gdp"
"Botswana",1993,4.16013e+09,"gdp"
"Botswana",1994,4.25926e+09,"gdp"
"Botswana",1995,4.7306e+09,"gdp"
"Botswana",1996,4.84776e+09,"gdp"
"Botswana",1997,5.02027e+09,"gdp"
"Botswana",1998,4.79048e+09,"gdp"
"Botswana",1999,5.48426e+09,"gdp"
"Botswana",2000,5.78831e+09,"gdp"
"Botswana",2001,5.48965e+09,"gdp"
"Botswana",2002,5.43886e+09,"gdp"
"Botswana",2003,7.51154e+09,"gdp"
"Botswana",2004,8.95749e+09,"gdp"
"Botswana",2005,9.93122e+09,"gdp"
"Botswana",2006,1.0127e+10,"gdp"
"Botswana",2007,1.0939e+10,"gdp"
"Botswana",2008,1.1113e+10,"gdp"
"Botswana",2009,1.01068e+10,"gdp"
"Botswana",2010,1.37467e+10,"gdp"
"Botswana",2011,1.53652e+10,"gdp"
"Botswana",2012,1.45375e+10,"gdp"
"Botswana",2013,1.47847e+10,"gdp"
"Brazil",1960,1.51656e+10,"gdp"
"Brazil",1961,1.52369e+10,"gdp"
"Brazil",1962,1.99263e+10,"gdp"
"Brazil",1963,2.30215e+10,"gdp"
"Brazil",1964,2.12119e+10,"gdp"
"Brazil",1965,2.179e+10,"gdp"
"Brazil",1966,2.70627e+10,"gdp"
"Brazil",1967,3.05918e+10,"gdp"
"Brazil",1968,3.38759e+10,"gdp"
"Brazil",1969,3.74589e+10,"gdp"
"Brazil",1970,4.23276e+10,"gdp"
"Brazil",1971,4.92045e+10,"gdp"
"Brazil",1972,5.8539e+10,"gdp"
"Brazil",1973,7.92791e+10,"gdp"
"Brazil",1974,1.05136e+11,"gdp"
"Brazil",1975,1.23709e+11,"gdp"
"Brazil",1976,1.52678e+11,"gdp"
"Brazil",1977,1.76171e+11,"gdp"
"Brazil",1978,2.00801e+11,"gdp"
"Brazil",1979,2.24969e+11,"gdp"
"Brazil",1980,2.35025e+11,"gdp"
"Brazil",1981,2.63561e+11,"gdp"
"Brazil",1982,2.81682e+11,"gdp"
"Brazil",1983,2.03305e+11,"gdp"
"Brazil",1984,2.09024e+11,"gdp"
"Brazil",1985,2.22943e+11,"gdp"
"Brazil",1986,2.68137e+11,"gdp"
"Brazil",1987,2.94084e+11,"gdp"
"Brazil",1988,3.30397e+11,"gdp"
"Brazil",1989,4.25595e+11,"gdp"
"Brazil",1990,4.61952e+11,"gdp"
"Brazil",1991,4.07338e+11,"gdp"
"Brazil",1992,3.90567e+11,"gdp"
"Brazil",1993,4.383e+11,"gdp"
"Brazil",1994,5.46233e+11,"gdp"
"Brazil",1995,7.68951e+11,"gdp"
"Brazil",1996,8.39683e+11,"gdp"
"Brazil",1997,8.712e+11,"gdp"
"Brazil",1998,8.43827e+11,"gdp"
"Brazil",1999,5.86863e+11,"gdp"
"Brazil",2000,6.44702e+11,"gdp"
"Brazil",2001,5.53582e+11,"gdp"
"Brazil",2002,5.04221e+11,"gdp"
"Brazil",2003,5.52469e+11,"gdp"
"Brazil",2004,6.6376e+11,"gdp"
"Brazil",2005,8.82186e+11,"gdp"
"Brazil",2006,1.08892e+12,"gdp"
"Brazil",2007,1.36682e+12,"gdp"
"Brazil",2008,1.65351e+12,"gdp"
"Brazil",2009,1.62019e+12,"gdp"
"Brazil",2010,2.14307e+12,"gdp"
"Brazil",2011,2.47669e+12,"gdp"
"Brazil",2012,2.24878e+12,"gdp"
"Brazil",2013,2.24567e+12,"gdp"
"Brunei Darussalam",1965,1.1404e+08,"gdp"
"Brunei Darussalam",1966,1.32758e+08,"gdp"
"Brunei Darussalam",1967,1.3903e+08,"gdp"
"Brunei Darussalam",1968,1.60819e+08,"gdp"
"Brunei Darussalam",1969,1.61211e+08,"gdp"
"Brunei Darussalam",1970,1.7908e+08,"gdp"
"Brunei Darussalam",1971,1.97523e+08,"gdp"
"Brunei Darussalam",1972,2.70819e+08,"gdp"
"Brunei Darussalam",1973,4.33092e+08,"gdp"
"Brunei Darussalam",1974,1.07358e+09,"gdp"
"Brunei Darussalam",1975,1.1683e+09,"gdp"
"Brunei Darussalam",1976,1.42306e+09,"gdp"
"Brunei Darussalam",1977,1.73272e+09,"gdp"
"Brunei Darussalam",1978,1.9416e+09,"gdp"
"Brunei Darussalam",1979,2.80378e+09,"gdp"
"Brunei Darussalam",1980,4.92882e+09,"gdp"
"Brunei Darussalam",1981,4.36621e+09,"gdp"
"Brunei Darussalam",1982,4.26425e+09,"gdp"
"Brunei Darussalam",1983,3.84472e+09,"gdp"
"Brunei Darussalam",1984,3.78252e+09,"gdp"
"Brunei Darussalam",1985,3.52361e+09,"gdp"
"Brunei Darussalam",1986,2.35859e+09,"gdp"
"Brunei Darussalam",1987,2.75446e+09,"gdp"
"Brunei Darussalam",1988,2.69072e+09,"gdp"
"Brunei Darussalam",1989,2.98547e+09,"gdp"
"Brunei Darussalam",1990,3.52055e+09,"gdp"
"Brunei Darussalam",1991,3.70167e+09,"gdp"
"Brunei Darussalam",1992,4.18355e+09,"gdp"
"Brunei Darussalam",1993,4.10571e+09,"gdp"
"Brunei Darussalam",1994,4.08734e+09,"gdp"
"Brunei Darussalam",1995,4.73402e+09,"gdp"
"Brunei Darussalam",1996,5.1156e+09,"gdp"
"Brunei Darussalam",1997,5.19733e+09,"gdp"
"Brunei Darussalam",1998,4.05115e+09,"gdp"
