am_sid,iucn_sid,map_iucn_sid,map_subpop,sciname,spp_group,spatial_source,cat_code,cat_score,pop_trend,trend_score
ITS-Mam-180513,13242,13242,NA,Mesoplodon bowdoini,MARINE_MAMMALS,iucn,DD,NA,NA,NA
ITS-Mam-180512,13243,13243,NA,Mesoplodon carlhubbsi,MARINE_MAMMALS,iucn,DD,NA,NA,NA
ITS-Mam-180517,13244,13244,NA,Mesoplodon densirostris,MARINE_MAMMALS,iucn,DD,NA,NA,NA
ITS-Mam-180509,13245,13245,NA,Mesoplodon europaeus,MARINE_MAMMALS,iucn,DD,NA,NA,NA
ITS-Mam-180510,13246,13246,NA,Mesoplodon ginkgodens,MARINE_MAMMALS,iucn,DD,NA,NA,NA
ITS-Mam-180511,13247,13247,NA,Mesoplodon grayi,MARINE_MAMMALS,iucn,DD,NA,NA,NA
ITS-Mam-180507,13248,13248,NA,Mesoplodon hectori,MARINE_MAMMALS,iucn,DD,NA,NA,NA
ITS-Mam-180516,13249,13249,NA,Mesoplodon layardii,MARINE_MAMMALS,iucn,DD,NA,NA,NA
ITS-Mam-180508,13250,13250,NA,Mesoplodon mirus,MARINE_MAMMALS,iucn,DD,NA,NA,NA
ITS-Mam-552772,13251,13251,NA,Mesoplodon peruvianus,MARINE_MAMMALS,iucn,DD,NA,NA,NA
ITS-Mam-180514,13252,13252,NA,Mesoplodon stejnegeri,MARINE_MAMMALS,iucn,DD,NA,NA,NA
NA,13417,13417,NA,Microtus breweri,TERRESTRIAL_MAMMALS_marine,iucn,VU,0.4,stable,0
NA,13520,NA,NA,Mictocaris halope,NA,NA,CR,0.8,NA,NA
ITS-Mam-180672,13581,13581,NA,Mirounga angustirostris,MARINE_MAMMALS,iucn,LC,0,increasing,0.5
ITS-Mam-180671,13583,13583,NA,Mirounga leonina,MARINE_MAMMALS,iucn,LC,0,stable,0
ITS-Mam-180659,13653,13653,NA,Monachus monachus,MARINE_MAMMALS,iucn,EN,0.6,increasing,0.5
ITS-Mam-180661,13654,13654,NA,Neomonachus schauinslandi,MARINE_MAMMALS,iucn,EN,0.6,decreasing,-0.5
NA,13655,NA,NA,Neomonachus tropicalis,NA,NA,EX,1,NA,NA
ITS-Mam-180485,13704,13704,NA,Monodon monoceros,MARINE_MAMMALS,iucn,NT,0.2,unknown,NA
NA,13891,NA,NA,Mortonagrion hirosei,NA,NA,NT,0.2,NA,NA
NA,13966,NA,NA,Mus macedonicus,NA,NA,LC,0,NA,NA
NA,13972,NA,NA,Mus musculus,NA,NA,LC,0,NA,NA
NA,14048,14048,NA,Mycteroperca cidi,GROUPERS,iucn,DD,NA,NA,NA
Fis-24803,14049,14049,NA,Mycteroperca jordani,GROUPERS,iucn,EN,0.6,decreasing,-0.5
Fis-23649,14050,14050,NA,Mycteroperca microlepis,GROUPERS,iucn,LC,0,decreasing,-0.5
Fis-26901,14051,14051,NA,Mycteroperca olfax,GROUPERS,iucn,VU,0.4,unknown,NA
Fis-33369,14052,14052,NA,Mycteroperca prionura,GROUPERS,iucn,NT,0.2,decreasing,-0.5
Fis-27393,14053,14053,NA,Mycteroperca rosacea,GROUPERS,iucn,VU,0.4,decreasing,-0.5
Fis-23650,14054,14054,NA,Mycteroperca rubra,GROUPERS,iucn,LC,0,unknown,NA
NA,14128,14128,NA,Myotis daubentonii,TERRESTRIAL_MAMMALS_marine,iucn,LC,0,increasing,0.5
Fis-24809,14214,NA,NA,Triglopsis quadricornis,NA,am,LC,0,stable,0
Fis-26058,14264,NA,NA,Myxus capensis,NA,am,LC,0,decreasing,-0.5
NA,14331,NA,NA,Nanocopia minuta,NA,NA,CR,0.8,NA,NA
Rep-8732,14363,NA,NA,Natator depressus,NA,am,DD,NA,NA,NA
NA,14521,NA,NA,Neogobius fluviatilis,NA,NA,LC,0,NA,NA
Fis-28308,14524,NA,NA,Neogobius melanostomus,NA,am,LC,0,unknown,NA
ITS-Mam-180623,14549,14549,NA,Neophoca cinerea,MARINE_MAMMALS,iucn,EN,0.6,decreasing,-0.5
NA,14576,NA,NA,Neotoma anthonyi,NA,NA,EX,1,NA,NA
NA,14580,NA,NA,Neotoma martinensis,NA,NA,EX,1,NA,NA
NA,14584,14584,NA,Neotoma bryanti,TERRESTRIAL_MAMMALS_marine,iucn,EN,0.6,decreasing,-0.5
NA,14629,NA,NA,Neritina tiassalensis,NA,NA,CR,0.8,NA,NA
ITS-Mam-180639,15106,15106,NA,Odobenus rosmarus,MARINE_MAMMALS,iucn,VU,0.4,unknown,NA
NA,15108,NA,NA,Odobenus rosmarus ssp. rosmarus,NA,NA,NT,0.2,NA,NA
NA,15184,NA,NA,Ogilbia galapagosensis,NA,NA,VU,0.4,NA,NA
Fis-59241,15239,NA,NA,Oligolepis keiensis,NA,am,LC,0,unknown,NA
ITS-Mam-180665,15269,15269,NA,Ommatophoca rossii,MARINE_MAMMALS,iucn,LC,0,unknown,NA
Fis-22918,15319,NA,NA,Oncorhynchus ishikawai,NA,am,EN,0.6,NA,NA
ITS-Mam-180471,15419,15419,NA,Orcaella brevirostris,MARINE_MAMMALS,iucn,VU,0.4,decreasing,-0.5
ITS-Mam-180469,15421,15421,NA,Orcinus orca,MARINE_MAMMALS,iucn,DD,NA,NA,NA
NA,15549,NA,NA,Orthogeomys hispidus,NA,NA,LC,0,NA,NA
Fis-23705,15631,NA,NA,Osmerus eperlanus,NA,am,LC,0,unknown,NA
Fis-23707,15873,15873,NA,Pagrus pagrus,SEABREAMS_PORGIES,iucn,LC,0,unknown,NA
Fis-31394,15939,NA,NA,Pandaka pygmaea,NA,am,CR,0.8,NA,NA
NA,15968,NA,NA,Prosadenoporus agricola,NA,NA,CR,0.8,NA,NA
Fis-50720,16011,NA,NA,Favonigobius melanobranchus,NA,am,NT,0.2,NA,NA
Fis-17253,16012,NA,NA,Favonigobius reichei,NA,am,NT,0.2,NA,NA
NA,16067,NA,NA,Paracyclopia naessi,NA,NA,CR,0.8,NA,NA
NA,16238,NA,NA,Paretroplus polyactis,NA,NA,LC,0,NA,NA
Fis-31036,16474,NA,NA,Pegasus lancifer,NA,am,LC,0,unknown,NA
Fis-31034,16475,NA,NA,Pegasus laternarius,NA,am,VU,0.4,unknown,NA
Fis-31035,16476,NA,NA,Pegasus volitans,NA,am,DD,NA,NA,NA
ITS-Mam-180459,16564,16564,NA,Peponocephala electra,MARINE_MAMMALS,iucn,LC,0,unknown,NA
NA,16580,NA,NA,Perca fluviatilis,NA,NA,LC,0,NA,NA
NA,16687,16687,NA,Peromyscus pseudocrinitus,TERRESTRIAL_MAMMALS_marine,iucn,CR,0.8,decreasing,-0.5
Fis-30477,16781,NA,NA,Petromyzon marinus,NA,am,LC,0,stable,0
ITS-Mam-180649,17013,17013,NA,Phoca vitulina,MARINE_MAMMALS,iucn,LC,0,unknown,NA
NA,17014,NA,NA,Phoca vitulina ssp. stejnegeri,NA,NA,DD,NA,NA,NA
NA,17020,NA,NA,Phoca vitulina ssp. vitulina,NA,NA,LC,0,NA,NA
NA,17021,NA,NA,Phoca vitulina ssp. concolor,NA,NA,LC,0,NA,NA
NA,17022,NA,NA,Phoca vitulina ssp. richardii,NA,NA,LC,0,NA,NA
SLB-49732,17023,17023,NA,Phoca largha,MARINE_MAMMALS,iucn,LC,0,unknown,NA
ITS-Mam-180617,17026,17026,NA,Phocarctos hookeri,MARINE_MAMMALS,iucn,EN,0.6,decreasing,-0.5
ITS-Mam-180473,17027,17027,NA,Phocoena phocoena,MARINE_MAMMALS,iucn,LC,0,unknown,NA
ITS-Mam-180474,17028,17028,NA,Phocoena sinus,MARINE_MAMMALS,iucn,CR,0.8,decreasing,-0.5
ITS-Mam-180476,17029,17029,NA,Phocoena spinipinnis,MARINE_MAMMALS,iucn,DD,NA,NA,NA
NA,17030,NA,NA,Phocoena phocoena ssp. relicta,NA,NA,EN,0.6,NA,NA
NA,17031,17027,Baltic Sea,Phocoena phocoena,MARINE_MAMMALS,iucn,CR,0.8,decreasing,-0.5
ITS-Mam-180480,17032,17032,NA,Phocoenoides dalli,MARINE_MAMMALS,iucn,LC,0,unknown,NA
Fis-48290,17096,NA,NA,Phycodurus eques,NA,am,NT,0.2,unknown,NA
Fis-29097,17177,NA,NA,Phyllopteryx taeniolatus,NA,am,NT,0.2,unknown,NA
NA,17245,NA,NA,Physiculus helenaensis,NA,NA,DD,NA,NA,NA
Fis-16989,17710,NA,NA,Pleuronectes ferrugineus,NA,am,VU,0.4,NA,NA
NA,17977,NA,NA,Pontinus nigropunctatus,NA,NA,LC,0,NA,NA
ITS-Mam-180411,17978,17978,NA,Pontoporia blainvillei,MARINE_MAMMALS,iucn,VU,0.4,decreasing,-0.5
NA,18145,NA,NA,Priolepis robinsi,NA,NA,LC,0,NA,NA
Fis-47467,18175,NA,NA,Pristis pectinata,NA,am,CR,0.8,decreasing,-0.5
NA,18374,NA,NA,Protemblemaria punctata,NA,NA,LC,0,NA,NA
Fis-28309,18376,NA,NA,Proterorhinus marmoratus,NA,am,LC,0,unknown,NA
NA,18383,NA,NA,Prototroctes maraena,NA,NA,NT,0.2,NA,NA
NA,18428,NA,NA,Psephurus gladius,NA,NA,CR,0.8,NA,NA
NA,18458,NA,NA,Pseudemys alabamensis,NA,NA,EN,0.6,NA,NA
Fis-35299,18510,NA,NA,Pseudochromis pesi,NA,am,VU,0.4,NA,NA
ITS-Mam-180463,18596,18596,NA,Pseudorca crassidens,MARINE_MAMMALS,iucn,DD,NA,NA,NA
NA,18711,18711,NA,Pteronura brasiliensis,TERRESTRIAL_MAMMALS_marine,iucn,EN,0.6,decreasing,-0.5
Fis-24923,18878,NA,NA,Pungitius pungitius,NA,am,LC,0,stable,0
W-Msc-141115,19301,NA,NA,Ranella olearia,NA,am,NT,0.2,NA,NA
NA,19330,NA,NA,Rattus exulans,NA,NA,LC,0,NA,NA
NA,19387,NA,NA,Redigobius dewaali,NA,NA,LC,0,NA,NA
Fis-28216,19388,NA,NA,Redigobius bikolanus,NA,am,LC,0,stable,0
NA,19401,19401,NA,Reithrodontomys raviventris,TERRESTRIAL_MAMMALS_marine,iucn,EN,0.6,decreasing,-0.5
Fis-30583,19488,19488,NA,Rhincodon typus,CHONDRICHTHYES,iucn,EN,0.6,decreasing,-0.5
NA,19735,NA,NA,Kryptolebias marmoratus,NA,NA,LC,0,NA,NA
NA,19782,NA,NA,Rutilus frisii,NA,NA,LC,0,NA,NA
Fis-29501,19855,NA,NA,Salmo salar,NA,am,LC,0,NA,NA
Fis-21630,19861,NA,NA,Salmo trutta,NA,am,LC,0,unknown,NA
Fis-153593,19877,NA,NA,Salvelinus alpinus,NA,am,LC,0,unknown,NA
NA,19897,NA,NA,Sanopus greenfieldorum,NA,NA,VU,0.4,NA,NA
Fis-34961,19899,NA,NA,Sanopus splendidus,NA,am,EN,0.6,unknown,NA
Fis-30607,19950,19950,NA,Scarus guacamaia,WRASSE,iucn,NT,0.2,decreasing,-0.5
Fis-22821,20047,20047,NA,Scomberomorus concolor,TUNAS_BILLFISHES,iucn,VU,0.4,decreasing,-0.5
Fis-30636,20084,NA,NA,Sebastes fasciatus,NA,am,EN,0.6,NA,NA
Fis-30643,20085,NA,NA,Sebastes paucispinus,NA,am,CR,0.8,NA,NA
Fis-59365,20314,NA,NA,Solegnathus dunckeri,NA,am,DD,NA,NA,NA
Fis-54098,20315,NA,NA,Solegnathus hardwickii,NA,am,DD,NA,NA,NA
Fis-32766,20316,NA,NA,Solegnathus lettiensis,NA,am,DD,NA,NA,NA
Fis-112471,20317,NA,NA,Solegnathus robustus,NA,am,DD,NA,NA,NA
Fis-29098,20318,NA,NA,Solegnathus spinosissimus,NA,am,DD,NA,NA,NA
NA,20391,20391,NA,Sorex pribilofensis,TERRESTRIAL_MAMMALS_marine,iucn,EN,0.6,unknown,NA
ITS-Mam-180419,20424,20424,NA,Sousa chinensis,MARINE_MAMMALS,iucn,NT,0.2,decreasing,-0.5
ITS-Mam-180420,20425,20425,NA,Sousa teuszii,MARINE_MAMMALS,iucn,VU,0.4,decreasing,-0.5
NA,20427,20427,NA,Spalacopus cyanus,TERRESTRIAL_MAMMALS_marine,iucn,LC,0,unknown,NA
NA,20453,NA,NA,Speleoithona bermudensis,NA,NA,CR,0.8,NA,NA
NA,20724,20724,NA,Stegastes sanctaehelenae,DAMSELFISH,iucn,LC,0,unknown,NA
ITS-Mam-180430,20729,20729,NA,Stenella attenuata,MARINE_MAMMALS,iucn,LC,0,unknown,NA
ITS-Mam-180435,20730,20730,NA,Stenella clymene,MARINE_MAMMALS,iucn,DD,NA,NA,NA
ITS-Mam-180434,20731,20731,NA,Stenella coeruleoalba,MARINE_MAMMALS,iucn,LC,0,unknown,NA
ITS-Mam-552460,20732,20732,NA,Stenella frontalis,MARINE_MAMMALS,iucn,DD,NA,NA,NA
ITS-Mam-180429,20733,20733,NA,Stenella longirostris,MARINE_MAMMALS,iucn,DD,NA,NA,NA
ITS-Mam-180417,20738,20738,NA,Steno bredanensis,MARINE_MAMMALS,iucn,LC,0,unknown,NA
NA,20745,NA,NA,Stenodus leucichthys,NA,NA,EX,1,NA,NA
Fis-30676,20795,NA,NA,Stereolepis gigas,NA,am,CR,0.8,unknown,NA
NA,20860,NA,NA,Sander lucioperca,NA,NA,LC,0,NA,NA
NA,20862,NA,NA,Sander volgensis,NA,NA,LC,0,NA,NA
Fis-30687,21257,NA,NA,Syngnathus abaster,NA,am,LC,0,unknown,NA
NA,21326,NA,NA,Taenioides jacksoni,NA,NA,NT,0.2,NA,NA
Fis-28765,21341,21341,NA,Takifugu niphobles,PUFFERFISH,iucn,LC,0,decreasing,-0.5
Fis-55125,21342,21342,NA,Takifugu poecilonotus,PUFFERFISH,iucn,LC,0,unknown,NA
Fis-28762,21343,21343,NA,Takifugu xanthopterus,PUFFERFISH,iucn,LC,0,decreasing,-0.5
ITS-Mam-180500,21500,21500,NA,Tasmacetus shepherdi,MARINE_MAMMALS,iucn,DD,NA,NA,NA
NA,21628,NA,NA,Teramulus kieneri,NA,NA,LC,0,NA,NA
Fis-52020,21689,21689,NA,Thalassoma ascensionis,WRASSE,iucn,DD,NA,NA,NA
Fis-22832,21856,21856,NA,Thunnus alalunga,TUNAS_BILLFISHES,iucn,NT,0.2,decreasing,-0.5
Fis-22833,21857,21857,NA,Thunnus albacares,TUNAS_BILLFISHES,iucn,NT,0.2,decreasing,-0.5
Fis-22835,21858,21858,NA,Thunnus maccoyii,TUNAS_BILLFISHES,iucn,CR,0.8,decreasing,-0.5
Fis-22836,21859,21859,NA,Thunnus obesus,TUNAS_BILLFISHES,iucn,VU,0.4,decreasing,-0.5
Fis-49220,21860,21860,NA,Thunnus thynnus,TUNAS_BILLFISHES,iucn,EN,0.6,decreasing,-0.5
Fis-27843,21994,21994,NA,Torquigener brevipinnis,PUFFERFISH,iucn,LC,0,unknown,NA
Fis-26051,22003,NA,NA,Totoaba macdonaldi,NA,am,CR,0.8,decreasing,-0.5
NA,22102,22102,NA,Trichechus inunguis,MARINE_MAMMALS,iucn,VU,0.4,decreasing,-0.5
ITS-Mam-180684,22103,22103,NA,Trichechus manatus,MARINE_MAMMALS,iucn,VU,0.4,decreasing,-0.5
NA,22104,22104,NA,Trichechus senegalensis,MARINE_MAMMALS,iucn,VU,0.4,unknown,NA
NA,22105,NA,NA,Trichechus manatus ssp. manatus,NA,NA,EN,0.6,NA,NA
W-Msc-207673,22135,NA,NA,Tridacna crocea,NA,am,LC,0,NA,NA
W-Msc-382205,22136,NA,NA,Tridacna derasa,NA,am,VU,0.4,NA,NA
W-Msc-207670,22137,NA,NA,Tridacna gigas,NA,am,VU,0.4,NA,NA
W-Msc-207675,22138,NA,NA,Tridacna maxima,NA,am,VU,0.4,NA,NA
W-Msc-207674,22140,NA,NA,Tridacna squamosa,NA,am,VU,0.4,NA,NA
NA,22147,NA,NA,Trigonoscuta rossi,NA,NA,EX,1,NA,NA
NA,22383,NA,NA,Truncatella guerinii,NA,NA,LC,0,NA,NA
ITS-Mam-180426,22563,22563,NA,Tursiops truncatus,MARINE_MAMMALS,iucn,LC,0,unknown,NA
NA,22781,22781,NA,Urocyon littoralis,TERRESTRIAL_MAMMALS_marine,iucn,NT,0.2,increasing,0.5
NA,22823,22823,NA,Ursus maritimus,TERRESTRIAL_MAMMALS_marine,iucn,VU,0.4,unknown,NA
NA,22949,22949,NA,Vespertilio sinensis,TERRESTRIAL_MAMMALS_marine,iucn,LC,0,unknown,NA
NA,22979,NA,NA,Vimba vimba,NA,NA,LC,0,NA,NA
NA,23095,23095,NA,Xantusia riversiana,REPTILES_marine,iucn,LC,0,stable,0
NA,23141,23141,NA,Xeromys myoides,TERRESTRIAL_MAMMALS_marine,iucn,VU,0.4,decreasing,-0.5
Fis-29576,23148,23148,NA,Xiphias gladius,TUNAS_BILLFISHES,iucn,LC,0,decreasing,-0.5
ITS-Mam-180498,23211,23211,NA,Ziphius cavirostris,MARINE_MAMMALS,iucn,LC,0,unknown,NA
Fis-28733,23259,NA,NA,Zosterisessor ophiocephalus,NA,am,LC,0,stable,0
Fis-30888,29609,NA,NA,Sebastolobus alascanus,NA,am,EN,0.6,NA,NA
NA,29656,29656,NA,Crocidura suaveolens,TERRESTRIAL_MAMMALS_marine,iucn,LC,0,stable,0
NA,29658,NA,NA,Neomys fodiens,NA,NA,LC,0,NA,NA
NA,29667,NA,NA,Sorex minutus,NA,NA,LC,0,NA,NA
NA,30507,NA,NA,Pandanus balfourii,NA,NA,VU,0.4,NA,NA
NA,30561,NA,NA,Trochetiopsis melanoxylon,NA,NA,EX,1,NA,NA
NA,31351,NA,NA,Podocarpus costalis,NA,NA,EN,0.6,NA,NA
NA,31382,31382,NA,Rhizophora apiculata,MANGROVES,iucn,LC,0,decreasing,-0.5
NA,32042,NA,NA,Juniperus taxifolia,NA,NA,NT,0.2,NA,NA
NA,33705,33705,NA,Dolichandrone spathacea,MANGROVES,iucn,LC,0,decreasing,-0.5
NA,33989,NA,NA,Pinus luchuensis,NA,NA,LC,0,NA,NA
NA,34315,NA,NA,Cordia sebestena var. caymanensis,NA,NA,VU,0.4,NA,NA
NA,34364,34364,NA,Aglaia cucullata,MANGROVES,iucn,DD,NA,NA,NA
NA,36240,NA,NA,Neoharmsia madagascariensis,NA,NA,VU,0.4,NA,NA
NA,37828,NA,NA,Commidendrum rugosum,NA,NA,VU,0.4,NA,NA
NA,37930,NA,NA,Sesbania coccinea ssp. atollensis,NA,NA,DD,NA,NA,NA
NA,38559,NA,NA,Dypsis psammophila,NA,NA,EN,0.6,NA,NA
NA,39070,NA,NA,Sesuvium edmondstonii,NA,NA,LC,0,NA,NA
NA,39084,NA,NA,Amaranthus anderssonii,NA,NA,LC,0,NA,NA
NA,39086,NA,NA,Amaranthus sclerantoides,NA,NA,LC,0,NA,NA
NA,39087,NA,NA,Blutaparon rigidum,NA,NA,EX,1,NA,NA
NA,39098,NA,NA,Vallesia glabra var. pubescens,NA,NA,LC,0,NA,NA
NA,39105,NA,NA,Tiquilia darwinii,NA,NA,LC,0,NA,NA
NA,39106,NA,NA,Tiquilia fusca,NA,NA,LC,0,NA,NA
NA,39107,NA,NA,Tiquilia galapagoa,NA,NA,LC,0,NA,NA
NA,39109,NA,NA,Tournefortia pubescens,NA,NA,LC,0,NA,NA
NA,39157,NA,NA,Archidium elatum,NA,NA,NT,0.2,NA,NA
NA,39241,NA,NA,Riccia atlantica,NA,NA,VU,0.4,NA,NA
Fis-144619,39302,NA,NA,Anthias regalis,NA,am,VU,0.4,NA,NA
Fis-24556,39303,39303,NA,Dermatolepis inermis,GROUPERS,iucn,NT,0.2,decreasing,-0.5
Fis-6933,39304,NA,NA,Serranus dewegeri,NA,am,NT,0.2,NA,NA
NA,39323,NA,NA,Phyllanthus revaughanii,NA,NA,CR,0.8,NA,NA
Fis-24153,39324,39324,NA,Notorynchus cepedianus,CHONDRICHTHYES,iucn,DD,NA,NA,NA
Fis-23223,39327,39327,NA,Pristiophorus cirratus,CHONDRICHTHYES,iucn,LC,0,stable,0
Fis-29541,39328,39328,NA,Squatina californica,CHONDRICHTHYES,iucn,NT,0.2,decreasing,-0.5
Fis-23281,39329,39329,NA,Squatina argentina,CHONDRICHTHYES,iucn,EN,0.6,decreasing,-0.5
Fis-131150,39330,39330,NA,Squatina guggenheim,CHONDRICHTHYES,iucn,EN,0.6,decreasing,-0.5
Fis-23282,39332,39332,NA,Squatina squatina,CHONDRICHTHYES,iucn,CR,0.8,decreasing,-0.5
Fis-23150,39333,39333,NA,Heterodontus francisci,CHONDRICHTHYES,iucn,DD,NA,NA,NA
Fis-23153,39334,39334,NA,Heterodontus portusjacksoni,CHONDRICHTHYES,iucn,LC,0,stable,0
Fis-6547,39335,39335,NA,Brachaelurus colcloughi,CHONDRICHTHYES,iucn,VU,0.4,decreasing,-0.5
Fis-23199,39336,39336,NA,Odontaspis noronhai,CHONDRICHTHYES,iucn,DD,NA,NA,NA
Fis-25899,39337,39337,NA,Pseudocarcharias kamoharai,CHONDRICHTHYES,iucn,NT,0.2,unknown,NA
Fis-31577,39338,39338,NA,Megachasma pelagios,CHONDRICHTHYES,iucn,LC,0,unknown,NA
Fis-23899,39339,39339,NA,Alopias vulpinus,CHONDRICHTHYES,iucn,VU,0.4,decreasing,-0.5
NA,39340,NA,NA,Cetorhinus maximus,NA,NA,EN,0.6,NA,NA
Fis-58485,39341,39341,NA,Isurus oxyrinchus,CHONDRICHTHYES,iucn,VU,0.4,decreasing,-0.5
Fis-29426,39342,39342,NA,Lamna ditropis,CHONDRICHTHYES,iucn,LC,0,stable,0
NA,39343,NA,NA,Lamna nasus,NA,NA,CR,0.8,NA,NA
NA,39344,NA,NA,Lamna nasus,NA,NA,EN,0.6,NA,NA
Fis-23146,39345,39345,NA,Haploblepharus edwardsii,CHONDRICHTHYES,iucn,NT,0.2,unknown,NA
Fis-29411,39346,39346,NA,Haploblepharus fuscus,CHONDRICHTHYES,iucn,VU,0.4,unknown,NA
Fis-23246,39347,39347,NA,Schroederichthys bivius,CHONDRICHTHYES,iucn,DD,NA,NA,NA
Fis-23220,39348,39348,NA,Poroderma africanum,CHONDRICHTHYES,iucn,NT,0.2,unknown,NA
Fis-23252,39349,39349,NA,Scyliorhinus capensis,CHONDRICHTHYES,iucn,NT,0.2,unknown,NA
Fis-24089,39350,39350,NA,Leptocharias smithii,CHONDRICHTHYES,iucn,NT,0.2,unknown,NA
Fis-25900,39351,39351,NA,Furgaleus macki,CHONDRICHTHYES,iucn,LC,0,increasing,0.5
Fis-25233,39352,39352,NA,Galeorhinus galeus,CHONDRICHTHYES,iucn,VU,0.4,decreasing,-0.5
Fis-31588,39353,39353,NA,Hemitriakis leucoperiptera,CHONDRICHTHYES,iucn,EN,0.6,unknown,NA
Fis-25902,39354,39354,NA,Hypogaleus hyugaensis,CHONDRICHTHYES,iucn,LC,0,stable,0
Fis-31602,39355,39355,NA,Mustelus antarcticus,CHONDRICHTHYES,iucn,LC,0,stable,0
Fis-31592,39356,39356,NA,Mustelus lenticulatus,CHONDRICHTHYES,iucn,LC,0,increasing,0.5
Fis-31597,39357,39357,NA,Mustelus asterias,CHONDRICHTHYES,iucn,LC,0,unknown,NA
Fis-25412,39358,39358,NA,Mustelus mustelus,CHONDRICHTHYES,iucn,VU,0.4,decreasing,-0.5
Fis-24132,39359,39359,NA,Mustelus canis,CHONDRICHTHYES,iucn,NT,0.2,unknown,NA
NA,39360,39360,NA,Scylliogaleus quecketti,CHONDRICHTHYES,iucn,VU,0.4,unknown,NA
NA,39361,39361,NA,Triakis acutipinna,CHONDRICHTHYES,iucn,EN,0.6,decreasing,-0.5
Fis-25905,39362,39362,NA,Triakis megalopterus,CHONDRICHTHYES,iucn,NT,0.2,unknown,NA
Fis-30741,39363,39363,NA,Triakis semifasciata,CHONDRICHTHYES,iucn,LC,0,unknown,NA
Fis-23047,39365,39365,NA,Carcharhinus amblyrhynchos,CHONDRICHTHYES,iucn,NT,0.2,unknown,NA
Fis-23048,39366,39366,NA,Carcharhinus amboinensis,CHONDRICHTHYES,iucn,DD,NA,NA,NA
Fis-23049,39367,39367,NA,Carcharhinus borneensis,CHONDRICHTHYES,iucn,EN,0.6,unknown,NA
Fis-23051,39368,39368,NA,Carcharhinus brevipinna,CHONDRICHTHYES,iucn,NT,0.2,unknown,NA
Fis-23057,39369,39369,NA,Carcharhinus hemiodon,CHONDRICHTHYES,iucn,CR,0.8,unknown,NA
Fis-23054,39370,39370,NA,Carcharhinus falciformis,CHONDRICHTHYES,iucn,NT,0.2,decreasing,-0.5
NA,39371,39371,NA,Carcharhinus leiodon,CHONDRICHTHYES,iucn,VU,0.4,unknown,NA
Fis-23059,39372,39372,NA,Carcharhinus leucas,CHONDRICHTHYES,iucn,NT,0.2,unknown,NA
NA,39373,NA,NA,Carcharhinus limbatus,NA,NA,VU,0.4,NA,NA
Fis-23061,39374,39374,NA,Carcharhinus longimanus,CHONDRICHTHYES,iucn,VU,0.4,decreasing,-0.5
Fis-23063,39375,39375,NA,Carcharhinus melanopterus,CHONDRICHTHYES,iucn,NT,0.2,decreasing,-0.5
NA,39376,NA,NA,Carcharhinus obscurus,NA,NA,VU,0.4,NA,NA
Fis-23129,39378,39378,NA,Galeocerdo cuvier,CHONDRICHTHYES,iucn,NT,0.2,unknown,NA
NA,39379,39379,NA,Glyphis glyphis,CHONDRICHTHYES,iucn,EN,0.6,decreasing,-0.5
Fis-23194,39380,39380,NA,Negaprion brevirostris,CHONDRICHTHYES,iucn,NT,0.2,unknown,NA
Fis-23222,39381,39381,NA,Prionace glauca,CHONDRICHTHYES,iucn,NT,0.2,unknown,NA
Fis-23244,39382,39382,NA,Rhizoprionodon terraenovae,CHONDRICHTHYES,iucn,LC,0,unknown,NA
Fis-29505,39383,39383,NA,Scoliodon laticaudus,CHONDRICHTHYES,iucn,NT,0.2,unknown,NA
Fis-23311,39384,39384,NA,Triaenodon obesus,CHONDRICHTHYES,iucn,NT,0.2,unknown,NA
Fis-23273,39385,39385,NA,Sphyrna lewini,CHONDRICHTHYES,iucn,EN,0.6,unknown,NA
Fis-23274,39386,39386,NA,Sphyrna mokarran,CHONDRICHTHYES,iucn,EN,0.6,decreasing,-0.5
Fis-23275,39387,39387,NA,Sphyrna tiburo,CHONDRICHTHYES,iucn,LC,0,stable,0
Fis-23277,39388,39388,NA,Sphyrna zygaena,CHONDRICHTHYES,iucn,VU,0.4,decreasing,-0.5
Fis-26906,39389,39389,NA,Anoxypristis cuspidata,CHONDRICHTHYES,iucn,EN,0.6,decreasing,-0.5
NA,39390,39390,NA,Pristis clavata,CHONDRICHTHYES,iucn,EN,0.6,decreasing,-0.5
Fis-32599,39393,39393,NA,Pristis zijsron,CHONDRICHTHYES,iucn,CR,0.8,decreasing,-0.5
Fis-25664,39394,39394,NA,Rhynchobatus djiddensis,CHONDRICHTHYES,iucn,VU,0.4,decreasing,-0.5
Fis-30722,39396,39396,NA,Tetronarce californica,CHONDRICHTHYES,iucn,LC,0,unknown,NA
Fis-131824,39397,39397,NA,Dipturus batis,CHONDRICHTHYES,iucn,CR,0.8,decreasing,-0.5
Fis-30563,39399,39399,NA,Raja clavata,CHONDRICHTHYES,iucn,NT,0.2,decreasing,-0.5
Fis-31406,39400,39400,NA,Raja microocellata,CHONDRICHTHYES,iucn,NT,0.2,decreasing,-0.5
NA,39402,39402,NA,Potamotrygon henlei,CHONDRICHTHYES,iucn,LC,0,unknown,NA
NA,39403,39403,NA,Potamotrygon leopoldi,CHONDRICHTHYES,iucn,DD,NA,NA,NA
NA,39404,39404,NA,Potamotrygon motoro,CHONDRICHTHYES,iucn,DD,NA,NA,NA
NA,39406,39406,NA,Fontitrygon garouaensis,CHONDRICHTHYES,iucn,VU,0.4,decreasing,-0.5
