iucn_sid,am_sid,sciname,am_sciname,fbname,am_cat
162634.0,SLB-71255,Sepia hedleyi,Sepia hedleyi,null,NA
162635.0,SLB-71291,Sepia recurvirostra,Sepia recurvirostra,curvespine cuttlefish,NA
162638.0,W-Msc-342107,Sepia acuminata,Sepia acuminata,null,NA
162639.0,SLB-71247,Sepia elliptica,Sepia elliptica,ovalbone cuttlefish,NA
162640.0,SLB-71305,Sepia subtenuipes,Sepia subtenuipes,null,NA
162643.0,W-Msc-141457,Sepiola ligulata,Sepiola ligulata,null,NA
162644.0,W-Msc-141446,Heteroteuthis dispar,Heteroteuthis dispar,odd bobtail,NA
162645.0,SLB-71297,Sepia savignyi,Sepia savignyi,broadback cuttlefish,NA
162647.0,SLB-71313,Sepia typica,Sepia typica,null,NA
162648.0,W-Msc-342213,Sepiella cyanea,Sepiella cyanea,null,NA
162650.0,SLB-71262,Sepia joubini,Sepia joubini,null,NA
162655.0,W-Msc-342121,Sepia burnupi,Sepia burnupi,null,NA
162657.0,SLB-71330,Idiosepius paradoxus,Idiosepius paradoxus,Northern pygmy squid,NA
162658.0,W-Msc-342140,Sepia incerta,Sepia incerta,null,NA
162659.0,W-Msc-141456,Sepiola intermedia,Sepiola intermedia,intermediate bobtail squid,NA
162662.0,SLB-71220,Sepia aculeata,Sepia aculeata,needle cuttlefish,NA
162663.0,W-Msc-141447,Neorossia caroli,Neorossia caroli,Carol bobtail,NA
162664.0,W-Msc-141444,Sepia officinalis,Sepia officinalis,common cuttlefish,NA
162666.0,SLB-71251,Sepia esculenta,Sepia esculenta,golden cuttlefish,NA
162667.0,SLB-71227,Sepia arabica,Sepia arabica,Arabian cuttlefish,NA
162673.0,SLB-71296,Sepia rozella,Sepia rozella,rosecone cuttlefish,NA
162676.0,SLB-71318,Sepia whitleyana,Sepia whitleyana,Whitley's cuttlefish,NA
162678.0,SLB-71300,Sepia sewelli,Sepia sewelli,null,NA
162679.0,W-Msc-220304,Sepia australis,Sepia australis,southern cuttlefish,NA
162680.0,SLB-71279,Sepia opipara,Sepia opipara,magnificent cuttlefish,NA
162681.0,W-Msc-342366,Metasepia pfefferi,Metasepia pfefferi,flamboyant cuttlefish,NA
162682.0,W-Msc-141448,Rondeletiola minor,Rondeletiola minor,lentil bobtail squid,NA
162683.0,SLB-71335,Austrorossia australis,Austrorossia australis,big bottom bobtail squid,NA
162687.0,W-Msc-342187,Sepia zanzibarica,Sepia zanzibarica,Zanzibar cuttlefish,NA
162900.0,W-Msc-325306,Todarodes filippovae,Todarodes filippovae,Antarctic flying squid,NA
162906.0,W-Msc-139424,Helicocranchia pfefferi,Helicocranchia pfefferi,piglet squid,NA
162909.0,SLB-71435,Egea inermis,Egea inermis,unarmed cranch squid,NA
162910.0,SLB-71429,Chtenopteryx sicula,Chtenopteryx sicula,Sicilian comb-finned squid,NA
162926.0,W-Msc-342313,Eucleoteuthis luminosa,Eucleoteuthis luminosa,luminous flying squid,NA
162941.0,W-Msc-181386,Cranchia scabra,Cranchia scabra,rough cranch squid,NA
162948.0,SLB-71450,Liguriella podophthalma,Liguriella podophthalma,bigeye cranch squid,NA
162950.0,SLB-71523,Gonatus onyx,Gonatus onyx,clawed armhook squid,NA
162952.0,SLB-190538,Grimalditeuthis bonplandi,Grimalditeuthis bonplandii,Grimaldi's chiroteuthid squid,NA
162956.0,SLB-71412,Brachioteuthis picta,Brachioteuthis picta,arm squid,NA
162959.0,W-Msc-342291,Dosidicus gigas,Dosidicus gigas,jumbo flying squid,NA
162961.0,SLB-71541,Joubiniteuthis portieri,Joubiniteuthis portieri,Joubin's squid,NA
162984.0,W-Msc-341831,Abralia heminuchalis,Abralia heminuchalis,Cephalopods,NA
162996.0,W-Msc-140650,Onykia carriboea,Onykia carriboea,tropical clubhook squid,NA
163002.0,W-Msc-153087,Illex illecebrosus,Illex illecebrosus,northern shortfin squid,NA
163026.0,SLB-71671,Psychroteuthis glacialis,Psychroteuthis glacialis,glacial squid,NA
163050.0,SLB-71397,Ancistrocheirus lesueuri,Ancistrocheirus lesueurii,sharpear enope squid,NA
163063.0,SLB-71492,Abraliopsis hoylei,Abraliopsis hoylei,Hoyle's enope squid,NA
163067.0,W-Msc-342386,Sandalops melancholicus,Sandalops melancholicus,melancholy cranch squid,NA
163071.0,W-Msc-220322,Ornithoteuthis volatilis,Ornithoteuthis volatilis,shiny bird squid,NA
163073.0,SLB-71530,Histioteuthis bonnellii,Histioteuthis bonnellii,umbrella squid,NA
163085.0,W-Msc-342376,Nototodarus hawaiiensis,Nototodarus hawaiiensis,Hawaiian flying squid,NA
163089.0,W-Msc-342242,Pyroteuthis addolux,Pyroteuthis addolux,null,NA
163094.0,SLB-71490,Abraliopsis felis,Abraliopsis felis,null,NA
163095.0,W-Msc-138852,Brachioteuthis riisei,Brachioteuthis riisei,common arm squid,NA
163102.0,SLB-71652,Ancistroteuthis lichtensteini,Ancistroteuthis lichtensteini,angel squid,NA
163129.0,W-Msc-342375,Nototodarus gouldi,Nototodarus gouldi,Gould's flying squid,NA
163146.0,SLB-71508,Watasenia scintillans,Watasenia scintillans,sparkling enope squid,NA
163152.0,W-Msc-342066,Sthenoteuthis oualaniensis,Sthenoteuthis oualaniensis,purpleback flying squid,NA
163156.0,W-Msc-153063,Galiteuthis armata,Galiteuthis armata,null,NA
163161.0,W-Msc-225569,Todarodes angolensis,Todarodes angolensis,null,NA
163163.0,W-Msc-181382,Ommastrephes bartramii,Ommastrephes bartramii,flying squid,NA
163177.0,W-Msc-181381,Histioteuthis reversa,Histioteuthis reversa,null,NA
163184.0,SLB-71467,Abralia andamanica,Abralia andamanica,null,NA
163186.0,W-Msc-153097,Gonatus fabricii,Gonatus fabricii,boreoatlantic gonate squid,NA
163187.0,W-Msc-342296,Enoploteuthis chunii,Enoploteuthis chunii,null,NA
163189.0,W-Msc-140624,Todarodes sagittatus,Todarodes sagittatus,European flying squid,NA
163198.0,W-Msc-140623,Sthenoteuthis pteropus,Sthenoteuthis pteropus,orangeback squid,NA
163218.0,W-Msc-341818,Liocranchia reinhardti,Liocranchia reinhardti,Reinhardt's cranch squid,NA
163228.0,W-Msc-141680,Thysanoteuthis rhombus,Thysanoteuthis rhombus,rhomboid squid,NA
163232.0,W-Msc-225573,Ornithoteuthis antillarum,Ornithoteuthis antillarum,bird squid,NA
163242.0,W-Msc-157022,Illex oxygonius,Illex oxygonius,sharptail shortfin squid,NA
163243.0,SLB-71543,Pholidoteuthis adami,Pholidoteuthis adami,scaled squid,NA
163246.0,W-Msc-342064,Illex argentinus,Illex argentinus,Argentine shortfin squid,NA
163247.0,SLB-71509,Berryteuthis anonychus,Berryteuthis anonychus,smallfin gonate squid,NA
163255.0,W-Msc-342303,Enoploteuthis reticulata,Enoploteuthis reticulata,null,NA
163256.0,SLB-71465,Discoteuthis discus,Discoteuthis discus,rounded disc-fin squid,NA
163258.0,SLB-71461,Teuthowenia megalops,Teuthowenia megalops,null,NA
163260.0,ITS-556336,Alluroteuthis antarctica,Alluroteuthis antarcticus,Antarctic neosquid,NA
163265.0,SLB-71398,Architeuthis dux,Architeuthis dux,Atlantic giant squid,NA
163267.0,W-Msc-140609,Taningia danae,Taningia danae,Dana octopus squid,NA
163269.0,W-Msc-140621,Illex coindetii,Illex coindetii,shortfin squid,NA
163276.0,SLB-71462,Teuthowenia pellucida,Teuthowenia pellucida,null,NA
163288.0,W-Msc-138848,Bathyteuthis abyssicola,Bathyteuthis abyssicola,deepsea squid,NA
163294.0,W-Msc-342337,Hyaloteuthis pelagica,Hyaloteuthis pelagica,glassy flying squid,NA
163302.0,W-Msc-341828,Abralia astrosticta,Abralia astrosticta,null,NA
163311.0,W-Msc-325305,Martialia hyadesi,Martialia hyadesi,sevenstar flying squid,NA
163338.0,W-Msc-139422,Bathothauma lyromma,Bathothauma lyromma,Lyre cranch squid,NA
163343.0,W-Msc-410384,Onykia robsoni,Onykia robsoni,rugose hooked squid,NA
163347.0,W-Msc-181379,Octopoteuthis sicula,Octopoteuthis sicula,null,NA
163353.0,W-Msc-157031,Pyroteuthis margaritifera,Pyroteuthis margaritifera,null,NA
163369.0,W-Msc-140625,Todaropsis eblanae,Todaropsis eblanae,lesser flying squid,NA
163375.0,W-Msc-140649,Onychoteuthis banksii,Onychoteuthis banksii,hooked squid,NA
44996.0,Fis-29539,Squatina africana,Squatina africana,African angelshark,NA
44993.0,Fis-32809,Discopyge tschudii,Discopyge tschudii,Apron ray,NA
45925.0,Fis-140921,Hypanus marianae,Dasyatis marianae,null,NA
46864.0,Fis-23074,Centroselachus crepidater,Centroscymnus crepidater,Longnose velvet dogfish,NA
46863.0,Fis-29243,Atherinomorus lineatus,Atherinomorus lineatus,Lined silverside,NA
46865.0,Fis-23080,Proscymnodon plunketi,Centroscymnus plunketi,Plunket shark,NA
63140.0,Fis-131759,Psammobatis scobina,Psammobatis scobina,Raspthorn sand skate,NA
132723.0,Fis-25572,Epinephelus maculatus,Epinephelus maculatus,Highfin grouper,NA
158625.0,Fis-161846,Odontanthias tapui,Odontanthias tapui,null,NA
165607.0,Fis-32633,Chaetodon falcula,Chaetodon falcula,Blackwedged butterflyfish,NA
165608.0,Fis-35229,Heniochus pleurotaenia,Heniochus pleurotaenia,Phantom bannerfish,NA
165609.0,Fis-35091,Chaetodon larvatus,Chaetodon larvatus,Hooded butterflyfish,NA
165610.0,Fis-32653,Chaetodon leucopleura,Chaetodon leucopleura,Somali butterflyfish,NA
165611.0,Fis-22162,Chaetodon ocellatus,Chaetodon ocellatus,Spotfin butterflyfish,NA
165612.0,Fis-59414,Chaetodon zanzibarensis,Chaetodon zanzibarensis,Zanzibar butterflyfish,NA
165613.0,Fis-148572,Prognathodes brasiliensis,Prognathodes brasiliensis,null,NA
165614.0,Fis-162910,Roa jayakari,Roa jayakari,Indian golden-barred butterflyfish,NA
165615.0,Fis-31436,Chaetodon mertensii,Chaetodon mertensii,Atoll butterflyfish,NA
165616.0,Fis-31910,Chelmon marginalis,Chelmon marginalis,Margined coralfish,NA
165618.0,Fis-58066,Chaetodon mesoleucos,Chaetodon mesoleucos,White-face butterflyfish,NA
165619.0,Fis-32530,Chaetodon guttatissimus,Chaetodon guttatissimus,Peppered butterflyfish,NA
165620.0,Fis-31430,Chaetodon burgessi,Chaetodon burgessi,Burgess' butterflyfish,NA
165621.0,Fis-148569,Prognathodes aya,Prognathodes aya,Bank butterflyfish,NA
165622.0,Fis-31456,Heniochus singularius,Heniochus singularius,Singular bannerfish,NA
165623.0,Fis-31439,Chaetodon octofasciatus,Chaetodon octofasciatus,Eightband butterflyfish,NA
165624.0,Fis-32539,Chaetodon triangulum,Chaetodon triangulum,Triangle butterflyfish,NA
165625.0,Fis-35094,Chaetodon paucifasciatus,Chaetodon paucifasciatus,Eritrean butterflyfish,NA
165626.0,Fis-25701,Heniochus acuminatus,Heniochus acuminatus,Pennant coralfish,NA
165627.0,Fis-148575,Prognathodes aculeatus,Prognathodes aculeatus,Longsnout butterflyfish,NA
165628.0,Fis-31391,Chaetodon kleinii,Chaetodon kleinii,Sunburst butterflyfish,NA
165630.0,Fis-31451,Chaetodon vagabundus,Chaetodon vagabundus,Vagabond butterflyfish,NA
165631.0,Fis-31427,Chaetodon auriga,Chaetodon auriga,Threadfin butterflyfish,NA
165632.0,Fis-31440,Chaetodon punctatofasciatus,Chaetodon punctatofasciatus,Spotband butterflyfish,NA
165633.0,Fis-28456,Johnrandallia nigrirostris,Johnrandallia nigrirostris,Blacknosed butterflyfish,NA
165634.0,Fis-31860,Chaetodon austriacus,Chaetodon austriacus,Blacktail butterflyfish,NA
165635.0,Fis-32747,Chaetodon humeralis,Chaetodon humeralis,Threebanded butterflyfish,NA
165636.0,Fis-35231,Chaetodon nippon,Chaetodon nippon,Japanese butterflyfish,NA
165637.0,Fis-22164,Chaetodon striatus,Chaetodon striatus,Banded butterflyfish,NA
165638.0,Fis-31437,Chaetodon meyeri,Chaetodon meyeri,Scrawled butterflyfish,NA
165639.0,Fis-17443,Roa excelsa,Roa excelsa,Hawaiian gold-barred butterflyfish,NA
165640.0,Fis-31454,Heniochus chrysostomus,Heniochus chrysostomus,Threeband pennantfish,NA
165641.0,Fis-31874,Chaetodon ornatissimus,Chaetodon ornatissimus,Ornate butterflyfish,NA
165642.0,Fis-32531,Chaetodon madagaskariensis,Chaetodon madagaskariensis,Seychelles butterflyfish,NA
165643.0,Fis-31905,Chaetodon selene,Chaetodon selene,Yellow-dotted butterflyfish,NA
165646.0,Fis-148570,Prognathodes guyanensis,Prognathodes guyanensis,French butterflyfish,NA
165648.0,Fis-33881,Chaetodon decussatus,Chaetodon decussatus,Indian vagabond butterflyfish,NA
165649.0,Fis-58068,Chaetodon gardineri,Chaetodon gardineri,Gardner's butterflyfish,NA
165650.0,Fis-31455,Heniochus monoceros,Heniochus monoceros,Masked bannerfish,NA
165651.0,Fis-25697,Chaetodon lunula,Chaetodon lunula,Raccoon butterflyfish,NA
165652.0,Fis-25702,Heniochus varius,Heniochus varius,Horned bannerfish,NA
165653.0,Fis-31893,Chaetodon pelewensis,Chaetodon pelewensis,Sunset butterflyfish,NA
165654.0,Fis-33074,Chaetodon dolosus,Chaetodon dolosus,African butterflyfish,NA
165655.0,Fis-32544,Chaetodon multicinctus,Chaetodon multicinctus,Pebbled butterflyfish,NA
165656.0,Fis-31856,Chaetodon xanthurus,Chaetodon xanthurus,Pearlscale butterflyfish,NA
165657.0,Fis-31895,Chaetodon plebeius,Chaetodon plebeius,Blueblotch butterflyfish,NA
165659.0,Fis-25650,Chelmon rostratus,Chelmon rostratus,Copperband butterflyfish,NA
165660.0,Fis-62923,Chelmon muelleri,Chelmon muelleri,Blackfin coralfish,NA
165661.0,Fis-26749,Parachaetodon ocellatus,Parachaetodon ocellatus,Sixspine butterflyfish,NA
165662.0,Fis-32542,Chaetodon fremblii,Chaetodon fremblii,Bluestriped butterflyfish,NA
165663.0,Fis-31915,Chaetodon argentatus,Chaetodon argentatus,Asian butterflyfish,NA
165664.0,Fis-31399,Chaetodon oxycephalus,Chaetodon oxycephalus,Spot-nape butterflyfish,NA
165665.0,Fis-31449,Chaetodon ulietensis,Chaetodon ulietensis,Pacific double-saddle butterflyfish,NA
165666.0,Fis-33082,Chaetodon mitratus,Chaetodon mitratus,Indian butterflyfish,NA
165667.0,Fis-25699,Forcipiger longirostris,Forcipiger longirostris,Longnose butterflyfish,NA
165668.0,Fis-31431,Chaetodon citrinellus,Chaetodon citrinellus,Speckled butterflyfish,NA
165669.0,Fis-31434,Chaetodon lineolatus,Chaetodon lineolatus,Lined butterflyfish,NA
165670.0,Fis-35096,Chaetodon semilarvatus,Chaetodon semilarvatus,Bluecheek butterflyfish,NA
165671.0,Fis-32532,Chaetodon xanthocephalus,Chaetodon xanthocephalus,Yellowhead butterflyfish,NA
165672.0,Fis-25700,Hemitaurichthys polylepis,Hemitaurichthys polylepis,Pyramid butterflyfish,NA
165673.0,Fis-31448,Chaetodon trifasciatus,Chaetodon trifasciatus,Melon butterflyfish,NA
165674.0,Fis-25458,Prognathodes marcellae,Prognathodes marcellae,null,NA
165675.0,Fis-35297,Chaetodon smithi,Chaetodon smithi,Smith's butterflyfish,NA
165676.0,Fis-31438,Chaetodon ocellicaudus,Chaetodon ocellicaudus,Spot-tail butterflyfish,NA
165677.0,Fis-34757,Roa modestus,Chaetodon modestus,Brown-banded butterflyfish,NA
165678.0,Fis-31441,Chaetodon quadrimaculatus,Chaetodon quadrimaculatus,Fourspot butterflyfish,NA
165679.0,Fis-35236,Chaetodon trichrous,Chaetodon trichrous,Tahiti butterflyfish,NA
165680.0,Fis-31442,Chaetodon rafflesii,Chaetodon rafflesii,Latticed butterflyfish,NA
165681.0,Fis-31432,Chaetodon ephippium,Chaetodon ephippium,Saddle butterflyfish,NA
165682.0,Fis-28538,Amphichaetodon howensis,Amphichaetodon howensis,Lord Howe Island butterflyfish,NA
165683.0,Fis-32521,Heniochus diphreutes,Heniochus diphreutes,False moorish idol,NA
165684.0,Fis-151993,Chaetodon interruptus,Chaetodon interruptus,Yellow teardrop butterflyfish,NA
165685.0,Fis-31916,Chaetodon wiebeli,Chaetodon wiebeli,Hongkong butterflyfish,NA
165686.0,Fis-31429,Chaetodon bennetti,Chaetodon bennetti,Bluelashed butterflyfish,NA
165687.0,Fis-31906,Chaetodon tricinctus,Chaetodon tricinctus,Three-striped butterflyfish,NA
165688.0,Fis-31867,Chaetodon flavirostris,Chaetodon flavirostris,Black butterflyfish,NA
165689.0,Fis-31435,Chaetodon melannotus,Chaetodon melannotus,Blackback butterflyfish,NA
165691.0,Fis-35097,Heniochus intermedius,Heniochus intermedius,Red Sea bannerfish,NA
165692.0,Fis-31428,Chaetodon baronessa,Chaetodon baronessa,Eastern triangular butterflyfish,NA
165693.0,Fis-31908,Chaetodon auripes,Chaetodon auripes,Oriental butterflyfish,NA
165694.0,Fis-31445,Chaetodon speculum,Chaetodon speculum,Mirror butterflyfish,NA
165695.0,Fis-22160,Chaetodon capistratus,Chaetodon capistratus,Foureye butterflyfish,NA
165696.0,Fis-35234,Chaetodon nigropunctatus,Chaetodon nigropunctatus,Black-spotted butterflyfish,NA
165697.0,Fis-34428,Coradion altivelis,Coradion altivelis,Highfin coralfish,NA
165698.0,Fis-31446,Chaetodon tinkeri,Chaetodon tinkeri,Hawaiian butterflyfish,NA
165700.0,Fis-31212,Chaetodon hoefleri,Chaetodon hoefleri,Four-banded butterflyfish,NA
165701.0,Fis-138631,Prognathodes falcifer,Prognathodes falcifer,Scythemarked butterflyfish,NA
165702.0,Fis-25698,Coradion chrysozonus,Coradion chrysozonus,Goldengirdled coralfish,NA
165703.0,Fis-31859,Chaetodon aureofasciatus,Chaetodon aureofasciatus,Golden butterflyfish,NA
165704.0,Fis-35803,Chaetodon lunulatus,Chaetodon lunulatus,Oval butterflyfish,NA
165705.0,Fis-35089,Chaetodon fasciatus,Chaetodon fasciatus,Diagonal butterflyfish,NA
165706.0,Fis-58081,Chelmonops curiosus,Chelmonops curiosus,Western talma,NA
165707.0,Fis-142113,Chaetodon andamanensis,Chaetodon andamanensis,Andaman butterflyfish,NA
165709.0,Fis-32634,Chaetodon blackburnii,Chaetodon blackburnii,Brownburnie,NA
165710.0,Fis-31862,Chaetodon assarius,Chaetodon assarius,West Australian butterflyfish,NA
165711.0,Fis-31861,Chaetodon adiergastos,Chaetodon adiergastos,Philippine butterflyfish,NA
165712.0,Fis-31447,Chaetodon trifascialis,Chaetodon trifascialis,Chevron butterflyfish,NA
165713.0,Fis-31443,Chaetodon reticulatus,Chaetodon reticulatus,Mailed butterflyfish,NA
165714.0,Fis-31450,Chaetodon unimaculatus,Chaetodon unimaculatus,Teardrop butterflyfish,NA
165716.0,Fis-31452,Forcipiger flavissimus,Forcipiger flavissimus,Longnose butterfly fish,NA
165717.0,Fis-31904,Chaetodon rainfordi,Chaetodon rainfordi,Rainford's butterflyfish,NA
165718.0,Fis-31868,Chaetodon guentheri,Chaetodon guentheri,Crochet butterflyfish,NA
165719.0,Fis-26699,Hemitaurichthys zoster,Hemitaurichthys zoster,Brown-and-white butterflyfish,NA
165720.0,Fis-27746,Chelmonops truncatus,Chelmonops truncatus,Truncate coralfish,NA
165721.0,Fis-31248,Chaetodon miliaris,Chaetodon miliaris,Millet butterflyfish,NA
165723.0,Fis-32538,Chaetodon collare,Chaetodon collare,Redtail butterflyfish,NA
165724.0,Fis-35232,Chaetodon melapterus,Chaetodon melapterus,Arabian butterflyfish,NA
165725.0,Fis-31444,Chaetodon semeion,Chaetodon semeion,Dotted butterflyfish,NA
165726.0,Fis-58083,Chaetodon dialeucos,Chaetodon dialeucos,Oman butterflyfish,NA
165727.0,Fis-33857,Amphichaetodon melbae,Amphichaetodon melbae,Narrow-barred butterflyfish,NA
165822.0,Fis-27169,Apolemichthys griffisi,Apolemichthys griffisi,Griffis angelfish,NA
165825.0,Fis-34365,Holacanthus africanus,Holacanthus africanus,Guinean angelfish,NA
165826.0,Fis-34344,Chaetodontoplus chrysocephalus,Chaetodontoplus chrysocephalus,Orangeface angelfish,NA
165828.0,Fis-26703,Centropyge fisheri,Centropyge fisheri,Orange angelfish,NA
165829.0,Fis-25750,Pomacanthus xanthometopon,Pomacanthus xanthometopon,Yellowface angelfish,NA
165830.0,Fis-34254,Centropyge hotumatua,Centropyge hotumatua,Blackear angelfish,NA
165831.0,Fis-28090,Pomacanthus chrysurus,Pomacanthus chrysurus,Goldtail angelfish,NA
165832.0,Fis-30117,Holacanthus bermudensis,Holacanthus bermudensis,Angelfish,NA
165833.0,Fis-26757,Pomacanthus maculosus,Pomacanthus maculosus,Yellowbar angelfish,NA
165834.0,Fis-17303,Apolemichthys arcuatus,Apolemichthys arcuatus,Banded angelfish,NA
165835.0,Fis-26169,Apolemichthys trimaculatus,Apolemichthys trimaculatus,Threespot angelfish,NA
165837.0,Fis-22168,Centropyge argi,Centropyge argi,Cherubfish,NA
165838.0,Fis-32986,Centropyge colini,Centropyge colini,Cocos-Keeling angelfish,NA
165839.0,Fis-28087,Pomacanthus asfur,Pomacanthus asfur,Arabian angelfish,NA
165840.0,Fis-26189,Pomacanthus sexstriatus,Pomacanthus sexstriatus,Sixbar angelfish,NA
165841.0,Fis-34217,Apolemichthys xanthopunctatus,Apolemichthys xanthopunctatus,Goldspotted angelfish,NA
165842.0,Fis-58074,Pomacanthus rhomboides,Pomacanthus rhomboides,Old woman angelfish,NA
165843.0,Fis-27124,Genicanthus melanospilos,Genicanthus melanospilos,Spotbreast angelfish,NA
165844.0,Fis-28015,Apolemichthys xanthurus,Apolemichthys xanthurus,Yellowtail angelfish,NA
165845.0,Fis-28065,Genicanthus caudovittatus,Genicanthus caudovittatus,Zebra angelfish,NA
165846.0,Fis-34362,Genicanthus spinus,Genicanthus spinus,Pitcairn angelfish,NA
165847.0,Fis-34196,Chaetodontoplus ballinae,Chaetodontoplus ballinae,Ballina angelfish,NA
165848.0,Fis-31480,Centropyge heraldi,Centropyge heraldi,Yellow angelfish,NA
165849.0,Fis-143219,Centropyge ferrugata,Centropyge ferrugata,Rusty angelfish,NA
165850.0,Fis-27817,Chaetodontoplus melanosoma,Chaetodontoplus melanosoma,Black-velvet angelfish,NA
165851.0,Fis-25751,Pomacanthus semicirculatus,Pomacanthus semicirculatus,Semicircle angelfish,NA
165852.0,Fis-152142,Paracentropyge multifasciata,Paracentropyge multifasciata,Barred angelfish,NA
165853.0,Fis-28014,Apolemichthys xanthotis,Apolemichthys xanthotis,Yellow-ear angelfish,NA
165854.0,Fis-58055,Centropyge debelius,Centropyge debelius,Blue Mauritius angelfish,NA
165855.0,Fis-34191,Centropyge eibli,Centropyge eibli,Blacktail angelfish,NA
165856.0,Fis-28077,Genicanthus semifasciatus,Genicanthus semifasciatus,Japanese swallow,NA
165857.0,Fis-27945,Chaetodontoplus duboulayi,Chaetodontoplus duboulayi,Scribbled angelfish,NA
165858.0,Fis-166181,Centropyge interruptus,Centropyge interrupta,Japanese angelfish,NA
165860.0,Fis-59453,Centropyge vrolikii,Centropyge vrolikii,Pearlscale angelfish,NA
165862.0,Fis-26162,Pomacanthus imperator,Pomacanthus imperator,Emperor angelfish,NA
165864.0,Fis-31481,Genicanthus bellus,Genicanthus bellus,Ornate angelfish,NA
